id,tweet
1395262807671668740,#UNIQLO 💤#VictimsOfCommunism#Xinjiang #ModernSlavery#CCPConcentrationAndExterminationCamp☠️ The Chinese Communist Party (CCP) as a Transnational Organized Crime Group and Chinese traitors🤡 CCP Social Censorship System #CCPGenocide
1395257802751320065," Oh for god’s sake! 🤦🏻 If you gonna believe BS like that, why not watch actual real uyghur from XinJiang China. But, do you understand uyghur language and Mandarin Chinese? "
1395255458957447169,"There is a problem with your logic,The United States enacts a ""ban Muslims"",Countless wars against Muslim countries,And now I am very concerned about the Muslims in Xinjiang, saying that there was a massacre there, but none of the Muslims in the world agree with this view.funny😁"
1395254738334085122,"Dear Mr Venu, had we mimicked China then your confirm location would have been some obscure Detention Facility somewhere in Xinjiang. 😊"
1395249927391830021,"😂😂China will be over eager to add to its population of Xinjiang by one""Kabhi aao hamari haveli pe""Xi jinping 😂😂"
1395246333552963584,"""China has put 14 million+ muslims in detention camps.""Uyghur population in Xinjiang, China - 12.8 million Okay then 🤡"
1395245110988845063,🌧️ It's a gloomy weather on a rainy day on the road. #china #中国 #xinjiang #新疆 #rain #rainyday #下雨天 #ontheroad #iPhone #shoot #photography #iphoneshoot #gloomy #cloudy @ Xinjiang
1395244483554381827,clearly Israel should let some rockets through then to make the count more equitable🤦‍♀️ what insanity... and you realize #Xinjiang #Genocide is still be funded in part by your bosses right? 🖕
1395243770648535042,"“People don’t know who Pompeo is or what he’s saying,” Imin said. “How would they know what Mike Pompeo is saying about the Uyghurs?” ……😅You are a Uygur friend living in Xinjiang. Do you know Pompeo?"
1395241770439610369, The world knows where lies about Xinjiang Genocide are coming from… 😡
1395232752945930243, I told Nakli that China also has a very effective cure for a virus far more lethal than #CoronaVirus and is implementing it on millions in Xinjiang. Does she admire that as well? 😂😂
1395224989704523782, You are harassing me because I'm against your govt committing genocide against uyghurs in Xinjiang. Enjoy this block 😂
1395224423452471298," Then just shift to China along with your entire family as well as all the population from Samuday Vishesh. They also make Muslims in Xinjiang to dance, eat pork, destroy Masjid a day. Just digest that...😡😡"
1395223891866386433,"Then just shift to China along with your entire family as well as all the population from Samuday Vishesh. They also make Muslims in Xinjiang to dance, eat pork, destroy Masjid a day. Just digest that.😡😡"
1395217449864204296," Never see it, but I do see many Muslims killed and sexual abused by USA, both women and children, and you say USA care about Muslim in xinjiang 😂"
1395216986196545543," That's a line I hear often from wumao.🙄 I don't need to go places to know what's going on. That's largely what the news is for, who cite credible sources. Most people can't enter Xinjiang anyways."
1395211941358948353, You want to visit Xinjiang? Maybe Do some party with your guys 😃
1395211182735126529,"You are afraid to face the real Xinjiang people, just like criminals are afraid to face the witnesses．🤡"
1395208464297873414,Fake propaganda about Xinjiang by west is failed. Many diplomates and social media activists from more than 50 countriesvisited Xinjiang in last few months and all are happy and satisfied to see peaceful happy life of people in Xinjiang. God bless all humanity. Ameen. 💝💝💝
1395205262789816322,What’s wrong with Xinjiang Uighur’s singing &amp; dancing to celebrate 🎉 Eid ⁉️
1395195374831169538,"right, over 22,000 mosques in xinjiang, every Muslim can go to worship😊"
1395191851800481793,"Show us your best evidence of a genocide in Xinjiang, smart American.. BTW.. USA is only country in the world where corruption is legalised 🤦‍♂️"
1395190009351741441, West: Because they need forced labor so that is why they are preventing death. They build houses and schools for them to improve their work performance. They build high speed railway so that they get to work faster. Remember entire Xinjiang is an open air prison. 🤣
1395187671337631744,"🚨FOR THE FIRST TIME, #XINJIANG STATISTICAL YEARBOOK 2020 WAS MISSING KEY POPULATION DATA🚨Qelbinur Sedik was forcibly sterilised against her will: ""I couldn't get out of bed for five months. I couldn't fall asleep. My daughter saw me crying every day."" "
1395183783351967747,Remember when Uniqlo thought it could just use Xinjiang cotton and get away with it? 😆
1395179073383583744, Well for starters I actually listen to what uyghurs living in Xinjiang thing about your friends mike pompeo and Adrian zenz. But yeah we’re the ones sucking up to the bourgeoisie nationalists 😭
1395177584686731270,Happy Days in Xinjiang. 😄😄
1395177462108233729,OMG!! SO HAPPY to hear that the beautiful #Xinjiang actress #TongLiya is getting divorced with #ChenSicheng 🤩😊☺️😄 on #520我爱你 lovers’ day!
1395162852793757696,This strange LED-Solar contraptionwas most likely not made in E.U or 🇸🇪I suspect cheap #Solar cells from #Xinjiang and manufactured in 🇨🇳Good price on mustard 😋 
1395161369419386887,"And as the saying goes, ‘scratch a liberal, and a fascist bleeds’ so the uncritical embracing of this reactionary narrative about Xinjiang by western left liberals and its adoption by the far right is unsurprising...☕️"
1395152059696025605," May Allah console you, and all who weep for Palestine--and Kashmir, and Xinjiang, and Myanmar &amp; all the peoples of our Ummah who suffer in the world.And may their tragedy motivate us all to work for His justice in this world. 🤲"
1395149477980344325,"Bah, a coal mine floods in Xinjiang and 40% of BTC and lose capability?That is not tin foil, that is cause and effect 🤣.Normally I like to have actual evidence and not secret codes."
1395138629966745601,Sure! Let’s also talk about Xinjiang?! Same subject!!🤮
1395136349443923971,China devious plans to exterminate Xinjiang.Force Uyghurs to live? 😂😆🤣
1395127440591056897,"We also wonder why not a single left Muslim liberal in India do not say a word about things happening in Xinjiang to Muslims. This letter explains a lot, forget about raising concern they are instead praising China for xinjiang 😳"
1395107628766752768," Call Rohingya, palestine ,Xinjiang , Syrian , sudan , Nigerian muslims too😂😂😂 Why aren't you calling them?? What about Ahmadi 😂😂"
1395106198689619971,THIS one supports Xinjiang cotton🤦‍♀️ And #UyghurGenocide 👇👇👇👇
1395098026314805248,"❗New chance #ForcedUyghurLabour products ariving! Whole #freight should be checked! ""#Xinjiang..1st cross-border..#FreightTrain depart f #Europe.. 49containers incl #clothing &amp;..f #Germany..&amp;other #EuropeanCountries..""🙏"
1395093410902462467,Arent you also going to share the good news from the Xinjiang Uygu₹ Autonomous Region of China too ? 😉Or is that too 🥵 for u to digest ?
1395089174185725952,And killed lakhs of people in a single hydrogen bomb test. And also operated schools based on Xinjiang model😆😆
1395089019692720129,"I don't know, they made it clear on one of their tweets that ""Promoting my hometown of Xinjiang on social media is my personal interest and has nothing to do with any organization."" 😏"
1395084637844561924, Chinese are curing 1400 year old viral infections in Xinjiang 😂
1395082869832364032,Of course the radical Uyghurs and west want to boycott .The Olympic athletes and journalist will see how great XinJiang is ? 😂😆🤣
1395079775446835202,"Weird, is there no Eid in Xinjiang? 🤔"
1395075666488352775,I know that you want to attack China but at least you shouldn't side with terrorists funded by the west and those uyghur Will get bombed by the US in Syria anyway lastly their life is better in xinjiang than most western countries 😒
1395073946920255488,#LudeMedia 🔥May 19 ▶️Pompeo on NTDTV:🔹Xinjiang genocide is fact based 🔹#CCP went full Chernobyl on #Covid19 🔹asks #CCP to prove Patient Zero not from lab 🔸Lude: 🇺🇸 likely knows it ▶️CCTV: Newsweek reports🔹Pentagon has a secret army of at least 60K people in intelligence
1395072672485232642,Thank you for showing us the real Xinjiang. 🙏🇨🇳
1395068002937315340,"China think tankers: Democracy! Also China think tankers: Zionism! China think tankers: #MuslimLivesMatterAlso China think tankers: No, no... only the ones in Xinjiang😂"
1395065533712666627," This is the proof you have given . Media is allowed in other parts of China but not allowed only in Xinjiang, china is hiding from world 👍"
1395064948129026055,Well done recognising a real genocide taking place and not pushing fairy tale in Xinjiang! 👏
1395064833779798026,Following many xinjiang tweets 🙄
1395061701830008838,Cultural industry of #Xinjiang: 📈＞$300M supporting fund (since 2014) 📈＞100000 jobs created 📈＞￥50M local revenue increased 📈≈5M annual visitorsFull:
1395055786657648644," I have never ever heard of any fire breaking out in a hospital treating Covid patients in China, not to mention Xinjiang.That would be quick to wipe out the population 🤣🤣🤣"
1395052877316456449," Suggest people investigate and use critical thinking re Xinjiang, rather than believe the country that did this 👇. Question our media.Pompeo: We lied, we cheated, we stole. We have whole training manuals."
1395049171296587778," Actually, China is forcing people from Xinjiang to do not die from covid. 😨"
1395046432961441801, It’s a pic taken out of a Douban article about a common prison in Xinjiang and they were talking about drug addicts 😐
1395046324727255041,"What you call ""Xinjiang"" was part of China under the Han dynasty, even before Jesus was born 🤣🤣🤣🤣🤣🤣🤣🤣🤣"
1395043497451786246,520 means “I ❤️ U” in Chinese #wedding #Uyghur #Xinjiang
1395040709611229190,"An unpublished #analysis concluded that based on the legal interpretation of German courts, it can well argued that #Genocide is being committed in #Xinjiang. 👆"
