id,tweet,name,cotton,genocide,camps,olympics,sterilizations,humanright,muslim,faith,language
1569,"'Door to Xinjiang always open:' China welcomes visit from EU mission. @MFA_China   China's Ambassador to Germany had sent invitations for representatives of the EU to visit Xinjiang last week, but received no replies so far.  ",China Plus News,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1570,".@DominicRaab criticized China on issues related to #Xinjiang, #HongKong and #Tibet, saying UN officials or independent experts should be allowed to visit Xinjiang. China says it has already sent an invitation to the UN High Commissioner for Human Rights to visit Xinjiang.  ",China Plus News,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1571,"For #BBC, mobs who sabotaged #HongKong's legislature are ""pro-democracy"" heroes; professional training institutes in #Xinjiang are ""camps"" full of ""systematic rape"" and torture. Why is #BBC making #fakenews against China?  ",China Plus News,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1572,"“Media outlets like #BBC grabbed #fakenews and broadcast without any verification. They themselves became tools of #Xinjiang-related rumor-mongering,” says Chinese Foreign Ministry Spokesperson Wang Wenbin. @BBCNews @BBCWorld @DominicRaab  ",China Plus News,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1573,"""What's happening in #Xinjiang isn't genocide by any objective understanding of this term. There are neither mass killings nor concentration camps like during the Holocaust that Nazi Germany carried out in #WWII against Jewish population."" @AKorybko  ",China Plus News,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1574,"(3)The figure was soon popularized by Network of Chinese-Human Rights Defenders(CHRD), a sham NGO backed by US. Acc. to Blumenthal's research, CHRD only interviewed eight Uyghurs, then concluded 10% of Xinjiang people are being detained in the region &amp; submitted the figure to UN.",China Plus News,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1575,"Why West is attacking China on #Xinjiang issue?   New oilfield found there, cotton output of Xinjiang accounts 85% of the total in China...  UK former PM Henry Palmerstone said ""We've no eternal allies, no perpetual enemies. Our interests are eternal and perpetual."" @BJRliuyunyun  ",China Plus News,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1576,"In 2019, an online campaign began to look for allegedly missing #Uygurs in #Xinjiang. Pictures of people were posted with the hashtag ""still-no-info."" But as @CGTNOfficial digs deeper, some of them were found living rather normal lives.  ",China Plus News,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1577,"Wang Yi says there has never been so-called ""genocide,"" ""forced labor"" or ""religious oppression,"" reiterating that the essence of the #Xinjiang issue is anti-terrorism and anti-separation. #UNHRC #HumanRights",China Plus News,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1578,"#China's Foreign Minister Wang Yi has slammed multiple ""inflammatory accusations"" targeting #humanrights in #Xinjiang when  addressing the high-level meeting of the 46th session of the United Nations Human Rights Council. #UNHRC   ",China Plus News,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1579,"""...the BBC World Service has ramped up intensely negative coverage of China over the past three years, w/ the objective of turning public opinion agst the country, especially in areas of key strategic interest to the West – Hong Kong and Xinjiang for example."" #BBCban #BBCbias",China Plus News,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1580,"But what have happened since then?  Canberra has taken aggressive gesture against Beijing over South China Sea, #Xinjiang, etc.   Australia has hyped up, with little evidence, an accusation about Chinese political meddling.   Australia has taken the lead in banning #Huawei.",China Plus News,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1581,"The United States' continued attempts to intervene in #Xinjiang affairs is a display of double standards: @OfwonoOpondo, #Ugandan government spokesperson.     ",China Plus News,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1582,"“#TursunayZiyawudun, the only claimed ‘victim’ of ‘gang-rape’ in the BBC rpt, has also been found telling #lies. When Tursunay was first interviewed in Almaty, KAZ, on Oct 15, 2019, there was no allegation of rape or overly harsh treatment...#BBC #Xinjiang    ",China Plus News,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1583,"""Sudworth, a #BBC corr. in China, went to Xinjiang in Dec 2020 &amp; made a rpt to accuse XJ of using 'forced labor' in its cotton &amp; textile ind. But he neither met w/ Uygurs &amp; other minorities 'being forced to pick up cotton' in XJ, nor went into the factories to talk to employees.""",China Plus News,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1584,"""BBC reporters John Sudworth &amp; Matthew Hill were amg the authors of its few remaining signed articles. Unfortunately, few of these stories r based on the reporters' interviews w/ residents living in #Xinjiang."" #BBC #lies @TheJohnSudworth @matthewhillbbc   ",China Plus News,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1585,"""...making this self-claimed 'accurate and fair' media more like an anonymous site busy with making up, editing, processing and spreading trustless information in terms of Xinjiang coverage."" #BBC #lies #Xinjiang @BBCNews",China Plus News,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1586,"""Some 30 of these 41 articles that BBC published weirdly have no bylines. These anonymous written pieces usually consist of second-hand quotes from various organizations, reports or other Western and US media reports,... #BBC #lies #Xinjiang @BBCNews   ",China Plus News,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1587,"Fact Check: Lies on Xinjiang-related issues vs. the truth  ""#Xinjiang-related issues are not about human rights, ethnicity or religion at all, but about combating violent terrorism and separatism.""       ",China Plus News,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1588,"Actually, there’re no so-called ""re-education camps"" in #Xinjiang. The vocational &amp; educational training centers set up in Xinjiang in accordance w/ laws are schools. They’re no different from Desistance and Disengagement Program(DDP) of UK, or de-radicalization centers in France",China Plus News,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1589,"In a BBC interview with a #Uyghur woman named Zumrat Dawut on July 17, 2020, the latter claimed to have been detained in a ""re-education camp"". But the fact is she never studied in any vocational education and training center in #Xinjiang. #BBC #fakenews  ",China Plus News,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1590,"Chinese Foreign Ministry on Thursday refuted a @BBCWorld  report on alleged abuses of women's rights in #Xinjiang, saying some of the interviewees in previous reports turned out to be ""actors"" for and ""tools"" used by anti-China forces to attack China.  ",China Plus News,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1591,"""Given its reports on Xinjiang, the BBC has been acting no more as a traditional media outlet of the West, but it is more like a fortress in the media war against #China controlled by Western intelligence agencies."" #BBC #rumormonger #Xinjiang",China Plus News,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1592,"""Who taught the BBC reporters that they are not responsible for the authenticity of their reports and that they should only cater to the favor and imagination of Western readers?"" #BBC #rumormonger #Xinjiang",China Plus News,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1593,"""The @BBCNews report has seriously violated journalistic ethics. How can it publish a story rashly claiming 'crimes of near anti-humanity level' were committed in China, only citing oral dictations without any verification?... #BBC #rumormonger #Xinjiang  ",China Plus News,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1594,"Chinese Foreign Ministry refutes BBC report on women's rights abuses in #Xinjiang. China is against any acts of interference in its internal issues, using Xinjiang affairs. There is no systematic rape or sexual abuse of women. @MFA_China @BBCNews",China Plus News,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1595,"Caution: “It is impossible to verify Ziawudun's account…”.    To avoid being duped by fake stories, search “tossing the babies out of incubators” to learn how typical disinformation campaign works. #FakeNews #Xinjiang #Uighur",China Plus News,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1596,"""The cotton textile industry in #Xinjiang has made remarkable progress in providing job opportunities, increasing cotton farmers' income, contributing to local economic development, and improving people's living standard,"" the report adds.",China Plus News,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1597,"""After 70 years' development, the #cotton textile industry in #Xinjiang has become vital for people of all ethnic groups in the region...as well as the global textile &amp; garment value chain,"" says a report released by the  Xinjiang Textile Industry Assoc.    ",China Plus News,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1598,"""The so-called 'genocide' in #Xinjiang is a completely false accusation, a lie concocted by some anti-China forces and a farce staged to smear and defile China,"" says Chinese Foreign Ministry spokesperson Zhao Lijian @zlj517.  ",China Plus News,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1599,"Village in #Xinjiang shakes off #poverty via industrial development. Take a look at the story of Peng Ji, the Poverty Alleviation Secretary of Keshi Lake Village in Xinjiang Uygur Autonomous Region.  ",China Plus News,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1600,"""What #TrumpAdministration attempted to do in #Xinjiang #Uygur Autonomous Region, #HongKong, #Tibet, #Taiwan and elsewhere had nothing to do with #humanrights or the wellbeing of residents but was exactly what Kinzer would have called human rights imperialism,"" says @BradBlank_.",China Plus News,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1601,"China urges Twitter to be objective. ""There are active conspiracy theories and disinformation on social media in US, China is a victim of these rumors, including the ones on #Xinjiang. The embassy @ChineseEmbinUS has the responsibility to clarify the truth."" @SpokespersonCHN  ",China Plus News,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1602,"""If #US believes a genocide is taking place in #Xinjiang, it's morally obliged to present evidence to International Court of Justice, not shoot out politically convenient media statement. The World needs evidence and facts, not delusions."" @SecPompeo   ",China Plus News,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1603,"Mr. @SecPompeo, from 2010 to 2018, population of ethnic minorities in #Xinjiang grew by 2.87 million or 22.14%. #Uygur population there rose from 10 million to 12.72 million, up 25%, much higher than 14% growth posted by the entire population of Xinjiang.   ",China Plus News,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1604,"A French journalist features in a documentary about #Xinjiang, where he sees and feels the place for himself. The Point talked with him about his discoveries.  ",China Plus News,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1605,"Lie 5: ""2020, a #Uygur region sets unprecedented near-zero population growth: 1.05‰ (permille) compared to 11.45‰ in 2018.""#Xinjiang  Fact: Correct rate is 1.05 PERCENT. It should be 10.5 permille. Therefore, Adrian Zenz's statement was based on a confusion of measurement units  ",China Plus News,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1606,"Lie 4: ""Net population change for Kashgar&amp;Hotan was even lower at 0.22‰, -0.25‰ for all minority counties."" #Xinjiang  Fact: Average natural population growth rate: Kashgar's 11 counties is 5.53‰, Aksu's 7 counties 4.48‰, Hotan's 7 counties 2.94‰, Kizilsu's 3 counties 7.25‰  ",China Plus News,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1607,"Lie 2: ""In 2018, natural population growth plummeted to 4.06‰ in all minority regions and 2.58‰ in Kashgar and Hotan."" #Xinjiang  Fact: The growth rate in Kizilsu Kirghiz Autonomous Prefecture is 11.45‰, Kashgar 6.93‰, Aksu 5.67‰, and Hotan 2.96‰.  ",China Plus News,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1608,"Lie 1: ""Natural population growth in #Xinjiang has declined dramatically""（Quoted from Adrian Zenz's report.）since 2015.  Fact: From 2015 to 2017, Xinjiang’s natural population growth rate remained stable at over 11‰ (per mille or per thousand).  ",China Plus News,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1609,"Study by Zuliyati Simayi and Zhang Yaxi from #Xinjiang University rebutted the lies of Adrian Zenz, seen as an anti-China figure supported by the #US to fabricate the so-called report on northwest China's Xinjiang #Uygur Autonomous Region.    ",China Plus News,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1610,"China-Europe freight trains via China's Xinjiang #Uygur Autonomous Region hit record high in 2020. Currently, 22 lines run through Alataw Pass, reaching 13 countries including #Germany and #Poland, and 16 lines travel through Horgos Port to over 10 countries including #Uzbekistan  ",China Plus News,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1611,"Thousands of Tai Chi practitioners in Tekes County, northwest China's #Xinjiang Autonomous Region, performed in celebration of Tai Chi making to the UNESCO Representative List of the Intangible Cultural Heritage of Humanity.  ",China Plus News,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1612,"""Now that rumors of 'concentration camps' have been thoroughly debunked, propaganda efforts have pivoted to repackage ordinary vocational skills centers &amp; workplaces in #Xinjiang as centers of mass indoctrination and forced labor.""   #BBC #DoubleStandards",China Plus News,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1613,"Retired Kurexi Hawuli, 1st. Party secretary of Ayake Langan Village, #Xinjiang #Uyghur Autonomous Region, continues to be on the frontline of poverty alleviation. 2019, farmers gained nearly 4 million yuan of income, lifting the village out of poverty.  ",China Plus News,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1614,"""It doesn't take much effort to look more deeply and quickly debunk the accusations found in these reports...their trick is to ascribe and assign evil to something which is, in fact, positive and meaningful like poverty alleviation.""@mariocavolo #Xinjiang   ",China Plus News,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1615,"@eolander Gafar Karar Ahmed, Sudan's ambassador to China has visited Xinjiang three times. Site visit is pretty important. Previously, I was working in Xinjiang too.",Shen Shiwei沈诗伟,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1616,"(In #Xinjiang NW #China) “I was surprised that (student’s) voice is very beautiful &amp; he is reading Qur’an in Arabic. They were happy about that they are learning the holy Qur’an, which is quite important for us.” Mehdawi 🇵🇸#Palestine’s amb to China told to @xiaotianphoenix.  ",Shen Shiwei沈诗伟,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1617,"“We saw beautiful cities, nice people, nice infrastructure, well-developed area. I noticed personally, the govt. there or the governor, they’re doing an excellent job. Great job.🇸🇦#SaudiArabia’s Amb. to #China Almadi shares his experience in #Xinjiang with @xiaotianphoenix on TV.  ",Shen Shiwei沈诗伟,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1618,"🚞In #Xinjiang NW #China, railway track laying at Taklamakan Desert (means “Place of No Return”), the world’s second largest shifting sand desert has 45% percent of completion. The 825 km Hotan-Ruoqiang railway is an important part of train loop of the Tarim Basin.  ",Shen Shiwei沈诗伟,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1619,"Why #Xinjiang &amp; Tibet is part of China? ""Retaining complete territorial integrity of the lands of the five races—Manchu, Han, Mongol, Hui(Xinjiang) &amp; Tibetan—which shall combine to form a great Republic of China."" Imperial Edict of the Abdication of the Qing Emperor, 12 Feb. 1912  ",Shen Shiwei沈诗伟,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620,"But, #Xinjiang is not Guangdong, and it doesn’t close to sea. 😓😓@David_Culver  ",Shen Shiwei沈诗伟,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1621,"In #China's top diplomat Yang Jiechi's first speech to American audience since #Biden took office, the word “cooperation” appeared 24 times Yang said “#US should stop interfering in #HongKong, #Tibet #Xinjiang &amp; other issues regarding China’s territorial integrity &amp; sovereignty.”  ",Shen Shiwei沈诗伟,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1622,"Yao Jing, former Chinese ambassador to #Pakistan (2017-20) &amp; #Afghanistan (2015-17), becomes Director of Foreign Affairs Office of #China’s Xinjiang Uyghur Autonomous Region.  He was served at the Chinese embassy to #India (2013-15).  ",Shen Shiwei沈诗伟,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1623,Foodie time! 😋Chef Gheni mix’s traditional nang in #Xinjiang with pizza 🍕  ,Shen Shiwei沈诗伟,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1624,"How will the ban affect Americans daily life? @nytimes #US import 1.5 billion plus garments that use #China's Xinjiang materials every year, more than $20 billion in retail sales. China is the world’s largest tomato producer, with #Xinjiang accounting for most of that production.  ",Shen Shiwei沈诗伟,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1625,"Sales of #US cotton-harvesting machinery to #China, mainly in NW #Xinjiang increased by 4,000 percent this April, as CIA funded Dr. Adrian Zenz claims “forced labor” picks cotton there.   ",Shen Shiwei沈诗伟,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1626,"It's about billions dollars of cotton business. #China has been the world's largest cotton importer, despite a huge production in #Xinjiang. The #US is the world's largest cotton exporter and has urged Beijing to import more, especially through the trade deal phrase I.  ",Shen Shiwei沈诗伟,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627,"@heldavidson This video is from south of Xinjiang. It's cost a lot if you  hire manual cotton. Even as the report claims ""forced labor"", but daily cost like food, training, social care are pretty high. The business can not sustain commercially. It's just an assumption.",Shen Shiwei沈诗伟,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1628,"@heldavidson I was in Xinjiang, mainly mechanized cotton production.  ",Shen Shiwei沈诗伟,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629,"Dr. Adrian Zenz, who has never ever been to #Xinjiang claims “forced labor” grows cotton there. But my friend there told me the whole industrial chains are mainly mechanized with drones, also US made cotton harvest equipments. 😂  ",Shen Shiwei沈诗伟,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
